ward,precip
1,8.72307692308
2,9.55555555556
3,11.3815789474
4,10.4369369369
5,13.371559633
6,13.9758064516
7,12.2149122807
8,12.59375
9,12.2705223881
10,12.7201923077
11,8.13432835821
12,6.28017241379
13,1.79136690647
14,2.32638888889
15,6.56428571429
16,9.67889908257
17,11.342519685
18,6.38738738739
19,9.4679245283
20,11.8768656716
21,12.3322580645
22,4.25641025641
23,1.15757575758
24,9.1376146789
25,9.03846153846
26,8.11290322581
27,9.01973684211
28,10.3407407407
29,5.625
30,1.96212121212
31,7.29365079365
32,7.06
33,6.26724137931
34,11.0572139303
35,7.37735849057
36,2.95833333333
37,9.90860215054
38,-0.580536912752
39,3.62857142857
40,7.1038961039
41,-1.6
42,13.7352941176
43,7.13461538462
44,8.0487804878
45,2.47596153846
46,9.65853658537
47,9.28082191781
48,7.98484848485
49,7.48648648649
50,5.828125
