ward,precip
1,-6.29838709677
2,-5.44565217391
3,-5.38495575221
4,-4.07657657658
5,-5.815
6,-2.89669421488
7,-7.86283185841
8,-5.03481012658
9,2.64671814672
10,-2.61740890688
11,-7.68148148148
12,-5.3
13,-0.00675675675676
14,-2.68243243243
15,-3.47887323944
16,-3.03181818182
17,-3.19512195122
18,2.41387559809
19,7.06226415094
20,-3.35384615385
21,-3.47333333333
22,-3.40517241379
23,0.0852941176471
24,-4.9375
25,-6.97247706422
26,-7.87096774194
27,-6.93225806452
28,-6.23897058824
29,-2.06048387097
30,-2.23387096774
31,-3.34482758621
32,-6.20138888889
33,-4.78813559322
34,2.51052631579
35,-5.32
36,-1.61875
37,-4.25824175824
38,0.841935483871
39,-1.40942028986
40,-1.44594594595
41,3.5
42,9.12745098039
43,-10.0849056604
44,-7.78048780488
45,-2.38785046729
46,-7.8375
47,-6.375
48,-6.34848484848
49,-5.05405405405
50,-3.07936507937
