ward,precip
1,1.1
2,8.8
3,4.1875
4,7.24489795918
5,3.57594936709
6,9.95867768595
7,1.90229885057
8,2.84057971014
9,3.62248995984
10,1.11791044776
11,3.98598130841
12,5.79166666667
13,5.28424657534
14,2.42605633803
15,0.606557377049
16,5.65238095238
17,10.0080645161
18,8.3196347032
19,3.34959349593
20,6.71008403361
21,6.25324675325
22,3.43518518519
23,2.02034883721
24,3.65865384615
25,1.70202020202
26,-0.84375
27,1.66111111111
28,0.114678899083
29,-0.602150537634
30,-2.775
31,-1.9756097561
32,1.41860465116
33,-3.12
34,8.04615384615
35,1.64
36,0.0204081632653
37,1.17567567568
38,-2.48351648352
39,1.01401869159
40,-0.723684210526
41,-2.178
42,11.12
43,6.5875
44,-0.0555555555556
45,0.137931034483
46,1.94736842105
47,-4.53333333333
48,-4.9
49,1.5
50,-1.85294117647
