ward,precip
1,6.62698412698
2,7.79347826087
3,7.64601769912
4,9.77876106195
5,8.47685185185
6,7.27459016393
7,9.08333333333
8,7.30625
9,7.63108614232
10,8.44368932039
11,5.58582089552
12,8.0474137931
13,9.13851351351
14,8.05660377358
15,8.00684931507
16,6.65596330275
17,7.75806451613
18,7.73529411765
19,8.80898876404
20,7.58396946565
21,6.96688741722
22,8.72033898305
23,8.84806629834
24,8.48571428571
25,6.90350877193
26,6.796875
27,7.30392156863
28,8.77941176471
29,8.67441860465
30,8.79411764706
31,8.44615384615
32,8.59459459459
33,9.16379310345
34,8.12623762376
35,8.8431372549
36,8.98214285714
37,9.28947368421
38,8.70303030303
39,9.90068493151
40,10.0519480519
41,9.34666666667
42,14.1509433962
43,9.50943396226
44,8.90476190476
45,8.07727272727
46,9.3
47,9.82876712329
48,9.4696969697
49,10.8918918919
50,10.4296875
