ward,precip
1,5.50980392157
2,2.87179487179
3,2.60396039604
4,7.71844660194
5,8.60377358491
6,6.95833333333
7,4.91904761905
8,4.15032679739
9,-1.63815789474
10,-1.81640625
11,-0.214285714286
12,-2.82142857143
13,-3.60305343511
14,-4.9649122807
15,-1.16981132075
16,1.40957446809
17,1.89406779661
18,-1.77179487179
19,-1.41632653061
20,4.57723577236
21,0.0574324324324
22,-4.93085106383
23,-4.64285714286
24,-0.0444444444444
25,0.372222222222
26,2.96721311475
27,3.5347826087
28,2.25943396226
29,0.863636363636
30,-1.375
31,1.52083333333
32,2.22641509434
33,1.83333333333
34,-2.08287292818
35,2.05952380952
36,-2.70238095238
37,1.32876712329
38,-4.18831168831
39,-1.07352941176
40,0.97
41,-3.90909090909
42,10.4659090909
43,4.06
44,4.44642857143
45,-0.239130434783
46,4.54
47,0.49
48,-2.88461538462
49,0.277777777778
50,0.392857142857
