ward,precip
1,0.0135135135135
2,2.475
3,4.27058823529
4,6.22580645161
5,6.01898734177
6,5.0625
7,2.32386363636
8,2.8
9,3.82008368201
10,0.270380434783
11,-0.488095238095
12,3.21287128713
13,4.03472222222
14,2.97635135135
15,9.22307692308
16,9.73364485981
17,5.89754098361
18,0.241847826087
19,2.46458333333
20,5.47787610619
21,2.51739130435
22,1.80555555556
23,3.41194968553
24,1.20114942529
25,1.01515151515
26,0.970588235294
27,1.87333333333
28,-0.953846153846
29,0.827380952381
30,-1.46666666667
31,-3.515625
32,-2.02631578947
33,-2.75
34,1.49677419355
35,-2.88461538462
36,-3.0
37,-1.47777777778
38,-3.0641025641
39,0.10447761194
40,0.923076923077
41,-2.22488038278
42,8.64864864865
43,-0.0294117647059
44,1.26315789474
45,-0.191860465116
46,-2.25
47,1.26785714286
48,0.576923076923
49,7.5
50,2.07894736842
