ward,precip
1,-4.57692307692
2,2.375
3,-2.2962962963
4,-0.963235294118
5,-2.52941176471
6,-5.73728813559
7,-3.5375
8,-4.65441176471
9,-3.6171875
10,-2.98829431438
11,-3.43085106383
12,-2.33050847458
13,-5.22764227642
14,-4.39622641509
15,-4.05769230769
16,-3.59493670886
17,-3.95744680851
18,-4.95294117647
19,-4.04191616766
20,-2.27611940299
21,-3.80337078652
22,-3.88805970149
23,-4.46014492754
24,-3.21794871795
25,-2.66666666667
26,-5.8
27,-0.8125
28,-3.640625
29,-4.2
30,0.166666666667
31,-2.97826086957
32,-1.46551724138
33,-2.25
34,-5.09278350515
35,-5.25
36,-4.52941176471
37,-1.125
38,-3.66666666667
39,-1.61290322581
40,-3.7
41,-3.92045454545
42,11.6785714286
43,0.333333333333
44,2.32352941176
45,-4.25
46,0.25
47,-0.818181818182
48,-0.928571428571
49,-1.83333333333
50,-0.25
