ward,precip
1,3.87288135593
2,2.74418604651
3,7.04368932039
4,6.40957446809
5,7.12264150943
6,2.19327731092
7,6.03097345133
8,5.36392405063
9,3.34980237154
10,4.689
11,3.73046875
12,3.21100917431
13,1.03759398496
14,0.979166666667
15,2.08181818182
16,3.985
17,3.01754385965
18,3.22453703704
19,4.37596899225
20,6.83846153846
21,4.62
22,5.40740740741
23,1.19155844156
24,4.01612903226
25,4.1261682243
26,0.343137254902
27,5.33103448276
28,6.66666666667
29,1.68220338983
30,4.68253968254
31,4.40677966102
32,2.73636363636
33,4.50943396226
34,5.1345177665
35,1.91860465116
36,1.03623188406
37,4.50609756098
38,2.79310344828
39,3.74796747967
40,3.27586206897
41,2.2347715736
42,11.25
43,2.43
44,6.42105263158
45,2.71794871795
46,3.90909090909
47,3.63846153846
48,-0.0192307692308
49,2.92647058824
50,2.4
