ward,precip
1,3.34126984127
2,3.89534883721
3,2.69724770642
4,5.94859813084
5,5.46728971963
6,1.51694915254
7,4.51769911504
8,4.29666666667
9,2.82421875
10,3.47690763052
11,1.69921875
12,3.01293103448
13,2.27083333333
14,1.06756756757
15,1.43571428571
16,2.10849056604
17,3.04435483871
18,2.61805555556
19,2.69607843137
20,3.14173228346
21,1.41496598639
22,1.03982300885
23,1.71965317919
24,1.82352941176
25,3.39285714286
26,2.32258064516
27,2.1914893617
28,3.0867768595
29,4.41923076923
30,4.27611940299
31,3.6935483871
32,2.34027777778
33,3.39814814815
34,1.75531914894
35,1.11320754717
36,2.62
37,1.90760869565
38,5.48447204969
39,5.26642335766
40,3.38
41,4.29223744292
42,18.375
43,3.11320754717
44,2.69230769231
45,5.07476635514
46,5.21794871795
47,2.64285714286
48,4.75757575758
49,5.78571428571
50,4.7734375
