ward,precip
1,0.397058823529
2,3.87878787879
3,0.349397590361
4,0.963235294118
5,1.59090909091
6,3.435
7,-1.13333333333
8,0.129213483146
9,-0.0746268656716
10,-1.47955390335
11,-1.57317073171
12,0.297752808989
13,2.07894736842
14,-0.062962962963
15,2.63541666667
16,3.93529411765
17,3.82173913043
18,3.69950738916
19,-0.256544502618
20,4.63008130081
21,4.00390625
22,-2.1875
23,0.62101910828
24,0.642045454545
25,0.0852272727273
26,-2.25
27,5.52
28,-0.325301204819
29,0.548611111111
30,-2.5
31,-3.34210526316
32,-1.78947368421
33,-0.35
34,1.40395480226
35,-1.95652173913
36,-2.94
37,-0.25
38,-1.11111111111
39,-1.35211267606
40,3.59210526316
41,-2.88043478261
42,8.2
43,-1.18181818182
44,0.333333333333
45,-2.71296296296
46,1.0
47,0.388888888889
48,2.04347826087
49,0.0
50,1.5
