ward,precip
1,3.69791666667
2,4.74324324324
3,6.85267857143
4,9.65420560748
5,5.86538461538
6,6.05737704918
7,6.69130434783
8,6.65384615385
9,4.78816793893
10,3.38596491228
11,4.56
12,4.4649122807
13,3.86071428571
14,0.263698630137
15,2.76086956522
16,6.22685185185
17,6.86585365854
18,4.7023255814
19,5.49042145594
20,2.16964285714
21,8.1045751634
22,3.9953271028
23,2.53915662651
24,9.59905660377
25,6.3287037037
26,1.22826086957
27,5.64960629921
28,7.75939849624
29,5.27642276423
30,3.51538461538
31,4.70689655172
32,3.80327868852
33,6.55454545455
34,4.39690721649
35,7.12195121951
36,6.23456790123
37,6.85795454545
38,6.16346153846
39,5.64957264957
40,3.02678571429
41,3.73918269231
42,14.7
43,5.42045454545
44,5.57692307692
45,6.08571428571
46,2.375
47,4.15254237288
48,7.75
49,4.46551724138
50,1.23255813953
