ward,precip
1,8.375
2,9.92708333333
3,7.5
4,9.07142857143
5,7.98165137615
6,7.58943089431
7,9.86956521739
8,8.20186335404
9,8.75464684015
10,8.70366795367
11,7.65808823529
12,6.51801801802
13,8.78231292517
14,7.90625
15,7.06849315068
16,8.17727272727
17,7.64566929134
18,6.70495495495
19,7.47169811321
20,7.80597014925
21,7.52272727273
22,7.95217391304
23,7.64640883978
24,9.22685185185
25,8.06896551724
26,8.703125
27,8.33333333333
28,6.98897058824
29,8.76335877863
30,8.56617647059
31,9.2
32,7.99324324324
33,8.05263157895
34,8.67587939698
35,8.31730769231
36,8.52941176471
37,9.62765957447
38,9.18072289157
39,9.46917808219
40,9.59090909091
41,8.28841870824
42,14.0102040816
43,9.61111111111
44,9.59523809524
45,8.7
46,7.6875
47,8.36301369863
48,9.59090909091
49,9.71621621622
50,9.2578125
