ward,precip
1,3.8
2,11.3902439024
3,2.63020833333
4,3.54210526316
5,7.4387755102
6,5.2
7,5.97422680412
8,6.60689655172
9,5.17913385827
10,2.56390134529
11,0.295238095238
12,1.39903846154
13,2.68881118881
14,4.51712328767
15,4.8984375
16,7.82727272727
17,7.92741935484
18,6.49090909091
19,7.0946969697
20,4.4375
21,6.50980392157
22,3.30275229358
23,4.06069364162
24,4.90217391304
25,3.36893203883
26,1.73636363636
27,4.56985294118
28,3.859375
29,2.40756302521
30,4.45967741935
31,3.86440677966
32,3.16666666667
33,4.41071428571
34,4.72894736842
35,1.54444444444
36,4.35915492958
37,1.51176470588
38,0.244094488189
39,1.3
40,2.8203125
41,0.322625698324
42,10.6764705882
43,6.40697674419
44,-1.34
45,3.71354166667
46,6.5
47,2.41803278689
48,2.35185185185
49,-1.775
50,-0.479166666667
