ward,precip
1,-1.775
2,2.9875
3,1.03271028037
4,3.64215686275
5,0.673267326733
6,-2.16216216216
7,-0.695454545455
8,-1.56884057971
9,-1.11336032389
10,-0.1375
11,-0.954545454545
12,-2.28037383178
13,-1.86524822695
14,-2.36428571429
15,-1.09848484848
16,-1.61274509804
17,-3.05855855856
18,-1.71759259259
19,-1.11538461538
20,-1.67886178862
21,-2.88095238095
22,-2.37019230769
23,-2.01785714286
24,-0.692307692308
25,0.69
26,-3.39393939394
27,-0.84693877551
28,-0.972222222222
29,-0.882113821138
30,-1.28
31,0.779661016949
32,2.15217391304
33,0.136363636364
34,-2.45901639344
35,-0.910256410256
36,-1.37142857143
37,-0.554054054054
38,1.79430379747
39,0.955882352941
40,2.16666666667
41,1.31345177665
42,12.347826087
43,2.15789473684
44,-0.0294117647059
45,0.390625
46,1.58108108108
47,0.477272727273
48,3.015625
49,3.0
50,1.33846153846
