ward,precip
1,-1.42
2,4.5
3,1.58536585366
4,5.73626373626
5,6.33522727273
6,2.71621621622
7,-1.03571428571
8,4.1582278481
9,-0.692307692308
10,-0.0176056338028
11,-0.918367346939
12,1.93085106383
13,-0.685185185185
14,-0.0833333333333
15,2.32456140351
16,6.82710280374
17,2.84579439252
18,6.66985645933
19,0.481900452489
20,6.87946428571
21,-1.25423728814
22,-0.211956521739
23,0.468085106383
24,2.58333333333
25,1.2
26,0.21875
27,3.33673469388
28,2.64432989691
29,-0.10625
30,-3.57352941176
31,-1.45945945946
32,5.38461538462
33,1.35714285714
34,0.740853658537
35,0.166666666667
36,-1.78378378378
37,0.75
38,-0.75
39,1.03658536585
40,1.09259259259
41,-3.05524861878
42,13.7954545455
43,3.69736842105
44,3.07575757576
45,0.0344827586207
46,1.46428571429
47,0.895833333333
48,4.05357142857
49,-1.0
50,3.68421052632
