ward,precip
1,4.18965517241
2,8.45652173913
3,2.53669724771
4,6.31904761905
5,5.78504672897
6,3.57983193277
7,5.37053571429
8,4.93708609272
9,4.06640625
10,4.81225296443
11,3.57692307692
12,3.20869565217
13,3.37323943662
14,2.83860759494
15,3.8115942029
16,3.42990654206
17,2.12605042017
18,4.85779816514
19,2.81853281853
20,4.19140625
21,2.31118881119
22,3.46052631579
23,2.2761627907
24,1.76732673267
25,3.19911504425
26,3.35593220339
27,3.39333333333
28,2.99606299213
29,4.00769230769
30,6.71739130435
31,4.77419354839
32,3.95588235294
33,3.93859649123
34,2.48979591837
35,4.71153846154
36,5.42771084337
37,2.26111111111
38,6.23636363636
39,6.92361111111
40,5.33783783784
41,6.23363431151
42,16.234375
43,5.06730769231
44,4.53658536585
45,5.80097087379
46,3.47368421053
47,4.6231884058
48,3.91176470588
49,7.26388888889
50,5.984375
