ward,precip
1,4.15873015873
2,6.90217391304
3,6.38938053097
4,7.87272727273
5,9.76666666667
6,7.07203389831
7,7.08928571429
8,7.6375
9,5.6965648855
10,4.00922131148
11,1.5
12,4.00862068966
13,-1.48601398601
14,1.4
15,4.90579710145
16,5.27184466019
17,5.64227642276
18,4.6463963964
19,7.60727969349
20,6.82575757576
21,6.87333333333
22,3.78125
23,-0.147398843931
24,1.93137254902
25,4.35398230088
26,2.0
27,4.17567567568
28,3.78518518519
29,1.73553719008
30,1.60833333333
31,1.39655172414
32,1.85820895522
33,2.38235294118
34,6.34693877551
35,3.84782608696
36,-0.881578947368
37,1.82222222222
38,-3.11320754717
39,1.52654867257
40,4.55384615385
41,-3.13425925926
42,10.2604166667
43,1.67647058824
44,5.36585365854
45,-0.662337662338
46,3.02564102564
47,3.26086956522
48,4.5
49,0.172413793103
50,2.77884615385
