ward,precip
1,4.86363636364
2,6.59782608696
3,7.05092592593
4,6.0099009901
5,7.0618556701
6,4.6652173913
7,6.00917431193
8,4.69426751592
9,4.9305019305
10,3.80309278351
11,6.00384615385
12,5.27433628319
13,2.07462686567
14,1.652
15,4.0
16,4.08962264151
17,2.84297520661
18,2.2175
19,4.0703125
20,8.15909090909
21,1.89383561644
22,1.44059405941
23,2.59763313609
24,4.96354166667
25,4.32710280374
26,3.7
27,4.07407407407
28,5.64728682171
29,5.15566037736
30,0.5
31,3.02631578947
32,4.1953125
33,5.77678571429
34,3.88541666667
35,4.81818181818
36,3.04054054054
37,2.77777777778
38,2.06551724138
39,3.47916666667
40,1.10377358491
41,1.4463190184
42,12.3303571429
43,10.9166666667
44,3.22413793103
45,3.44303797468
46,2.8
47,7.4552238806
48,1.18
49,1.21428571429
50,1.84146341463
