ward,precip
1,-0.145833333333
2,0.458333333333
3,3.84931506849
4,5.92361111111
5,3.3625
6,2.10526315789
7,5.01219512195
8,1.90517241379
9,-1.74468085106
10,-1.34328358209
11,1.0
12,-1.03521126761
13,-0.359813084112
14,-0.672661870504
15,2.18604651163
16,1.17283950617
17,3.86627906977
18,4.22864321608
19,-0.520231213873
20,-0.192307692308
21,3.14583333333
22,-2.08450704225
23,-1.46014492754
24,2.40625
25,2.5737704918
26,-1.375
27,0.384057971014
28,1.43918918919
29,1.21830985915
30,2.75862068966
31,1.46666666667
32,-2.4375
33,-1.03125
34,1.76363636364
35,-2.66666666667
36,-0.8
37,3.66666666667
38,2.03846153846
39,0.327272727273
40,0.542857142857
41,-2.18715083799
42,8.0625
43,2.79166666667
44,0.875
45,-4.86666666667
46,4.025
47,1.07142857143
48,0.470588235294
49,2.22222222222
50,-0.275
