ward,precip
1,-2.27777777778
2,3.96153846154
3,5.73595505618
4,11.7091836735
5,2.94444444444
6,3.95454545455
7,1.02777777778
8,0.5
9,-0.742753623188
10,-1.00308641975
11,1.64473684211
12,-3.74305555556
13,-0.745689655172
14,-1.33189655172
15,1.47272727273
16,0.921428571429
17,1.18932038835
18,0.902366863905
19,0.302955665025
20,3.05102040816
21,2.65765765766
22,-2.43076923077
23,-1.62587412587
24,-4.01923076923
25,1.04838709677
26,-2.33333333333
27,2.75238095238
28,1.0
29,-1.70689655172
30,1.25
31,2.64705882353
32,-1.38461538462
33,3.17647058824
34,-1.63917525773
35,0.857142857143
36,0.640625
37,2.72641509434
38,-0.989361702128
39,2.28409090909
40,-2.64285714286
41,-0.988095238095
42,9.85106382979
43,-0.45
44,2.5
45,-2.05769230769
46,2.6
47,-2.6875
48,-0.888888888889
49,0.522727272727
50,0.333333333333
