ward,precip
1,6.484375
2,7.82142857143
3,7.47807017544
4,7.52777777778
5,7.96728971963
6,6.68292682927
7,9.06578947368
8,8.08385093168
9,8.63619402985
10,8.04748062016
11,6.88721804511
12,6.14166666667
13,6.34353741497
14,7.25157232704
15,6.0
16,7.02803738318
17,6.63008130081
18,6.3196347032
19,7.0469924812
20,6.5572519084
21,6.8
22,7.18103448276
23,7.23595505618
24,6.8125
25,7.16371681416
26,7.71774193548
27,6.64935064935
28,6.76666666667
29,7.14503816794
30,8.90441176471
31,9.8359375
32,6.50694444444
33,7.1186440678
34,8.19402985075
35,7.9537037037
36,7.64634146341
37,7.79255319149
38,8.61746987952
39,10.1301369863
40,9.93506493506
41,7.56458797327
42,13.6447368421
43,7.5462962963
44,7.4875
45,8.38636363636
46,8.53658536585
47,8.93150684932
48,9.5
49,10.5540540541
50,10.1796875
