ward,precip
1,-4.125
2,1.86363636364
3,-2.91549295775
4,-1.45652173913
5,-2.46428571429
6,-2.60185185185
7,-3.59615384615
8,-3.45679012346
9,-3.69166666667
10,-2.71495327103
11,-3.46835443038
12,-4.35714285714
13,-5.87606837607
14,-3.82945736434
15,-4.74468085106
16,-4.20348837209
17,-4.40740740741
18,-4.82960893855
19,-4.65625
20,-4.11392405063
21,-5.01449275362
22,-4.2602739726
23,-5.02836879433
24,-5.22826086957
25,-3.89583333333
26,-3.53571428571
27,-2.3023255814
28,-3.71590909091
29,-2.58139534884
30,-3.375
31,-4.875
32,-0.916666666667
33,-2.04545454545
34,-5.83529411765
35,-2.88888888889
36,-4.7
37,-4.94117647059
38,-4.3125
39,-3.97222222222
40,-3.25
41,-3.06422018349
42,11.0303030303
43,6.94827586207
44,-3.75
45,-2.68518518519
46,0.961538461538
47,-1.8
48,-1.41666666667
49,-2.42857142857
50,-0.785714285714
