ward,precip
1,5.37301587302
2,6.63829787234
3,5.18348623853
4,6.23076923077
5,8.27570093458
6,4.48305084746
7,6.04245283019
8,3.92
9,8.19455252918
10,7.29743083004
11,3.0
12,5.13274336283
13,-0.905797101449
14,-0.521276595745
15,3.08208955224
16,5.46226415094
17,3.66115702479
18,3.75970873786
19,7.56923076923
20,7.25793650794
21,5.51379310345
22,2.3
23,-0.161764705882
24,2.39805825243
25,2.25238095238
26,5.63559322034
27,5.9375
28,2.70535714286
29,2.94444444444
30,0.424528301887
31,1.875
32,4.68382352941
33,5.36274509804
34,7.48724489796
35,4.98039215686
36,-0.330357142857
37,1.17647058824
38,-2.39830508475
39,0.82
40,2.59615384615
41,-2.34228187919
42,12.1847826087
43,4.27272727273
44,2.02777777778
45,0.7375
46,3.30263157895
47,5.140625
48,6.53125
49,2.06451612903
50,3.35849056604
