ward,precip
1,7.68461538462
2,8.30263157895
3,8.37719298246
4,7.05092592593
5,10.6121495327
6,12.2235772358
7,7.98198198198
8,6.77987421384
9,8.61007462687
10,5.17941176471
11,5.12406015038
12,5.85840707965
13,5.63265306122
14,8.80625
15,9.15068493151
16,9.62272727273
17,11.3870967742
18,7.54772727273
19,14.3834586466
20,10.6390977444
21,9.7987012987
22,11.4910714286
23,4.28333333333
24,11.4252336449
25,4.72972972973
26,7.91935483871
27,9.88410596026
28,10.7407407407
29,9.05
30,4.5
31,2.84677419355
32,5.18918918919
33,5.8275862069
34,13.9228855721
35,7.48148148148
36,5.26923076923
37,12.5052083333
38,0.654088050314
39,1.93115942029
40,1.61643835616
41,2.03448275862
42,12.5566037736
43,5.09615384615
44,2.35365853659
45,3.81481481481
46,0.573170731707
47,1.89855072464
48,1.171875
49,1.53333333333
50,0.0172413793103
