ward,precip
1,6.26229508197
2,7.37777777778
3,6.33944954128
4,7.58636363636
5,8.68224299065
6,7.4674796748
7,8.22608695652
8,9.4125
9,8.10074626866
10,8.02034883721
11,6.39552238806
12,8.17105263158
13,8.23648648649
14,7.9
15,7.02777777778
16,8.11363636364
17,8.92857142857
18,8.10454545455
19,9.07386363636
20,7.62030075188
21,8.78846153846
22,7.25217391304
23,7.52762430939
24,6.78773584906
25,7.75877192982
26,9.04838709677
27,7.2119205298
28,6.5625
29,7.53461538462
30,7.45652173913
31,7.78125
32,6.80666666667
33,7.27586206897
34,8.88442211055
35,6.74074074074
36,8.01204819277
37,7.50526315789
38,7.52121212121
39,7.27777777778
40,8.36363636364
41,7.28396436526
42,12.1727272727
43,7.48148148148
44,6.2625
45,8.26126126126
46,8.10975609756
47,6.90972222222
48,8.90909090909
49,8.06756756757
50,7.98412698413
