ward,precip
1,4.671875
2,7.82608695652
3,6.34579439252
4,8.07476635514
5,8.35321100917
6,6.23529411765
7,8.3982300885
8,6.62974683544
9,6.12075471698
10,7.50194931774
11,5.12595419847
12,5.77826086957
13,5.92605633803
14,4.13461538462
15,5.79104477612
16,6.13461538462
17,6.12809917355
18,4.58604651163
19,6.92911877395
20,6.43410852713
21,5.56333333333
22,4.98260869565
23,5.86176470588
24,4.56310679612
25,6.31896551724
26,5.03278688525
27,5.43243243243
28,6.04511278195
29,6.39694656489
30,7.91044776119
31,5.9375
32,5.61333333333
33,7.6186440678
34,7.20603015075
35,7.33018867925
36,6.39024390244
37,6.36413043478
38,8.47590361446
39,8.8275862069
40,8.31756756757
41,6.84598214286
42,11.25
43,7.67307692308
44,5.87804878049
45,8.55405405405
46,6.35
47,7.6301369863
48,9.06060606061
49,8.31081081081
50,8.671875
