ward,precip
1,6.43846153846
2,9.08888888889
3,12.3333333333
4,14.9955752212
5,15.9587155963
6,14.0245901639
7,15.5833333333
8,14.6242236025
9,14.3568773234
10,15.8483685221
11,8.58823529412
12,5.17391304348
13,3.09507042254
14,3.40728476821
15,6.0
16,9.875
17,10.38
18,5.03181818182
19,12.1268939394
20,14.5639097744
21,11.0967741935
22,4.02252252252
23,3.48275862069
24,6.98598130841
25,9.45762711864
26,6.40163934426
27,8.45033112583
28,7.56985294118
29,5.86153846154
30,5.46323529412
31,6.4765625
32,7.27631578947
33,9.12931034483
34,12.223880597
35,6.8431372549
36,5.53048780488
37,7.08602150538
38,3.66878980892
39,5.77931034483
40,9.26
41,1.03712871287
42,16.26
43,9.35576923077
44,8.05
45,5.25909090909
46,10.0119047619
47,10.0068493151
48,10.1176470588
49,8.74324324324
50,8.88461538462
