ward,precip
1,-0.903846153846
2,1.75
3,-0.5
4,1.66666666667
5,-1.66666666667
6,-3.27368421053
7,-1.84269662921
8,-0.666666666667
9,-2.97988505747
10,-1.31666666667
11,-3.20547945205
12,-4.39361702128
13,-5.05263157895
14,-5.03296703297
15,-4.64583333333
16,-4.19512195122
17,-3.69565217391
18,-4.63414634146
19,-1.62276785714
20,-1.02884615385
21,-3.90654205607
22,-5.52631578947
23,-5.2380952381
24,-3.28787878788
25,-1.51020408163
26,-3.58333333333
27,-1.98648648649
28,-2.08490566038
29,-3.23913043478
30,-4.8125
31,-2.75
32,-2.92857142857
33,-3.875
34,-3.16987179487
35,0.5
36,-2.15
37,-5.9
38,-2.69230769231
39,-2.70689655172
40,-2.05555555556
41,-1.75819672131
42,12.3157894737
43,-0.568965517241
44,-0.846153846154
45,-3.15
46,5.83333333333
47,-2.18181818182
48,-4.25
49,-3.45
50,-3.5
