ward,precip
1,4.48333333333
2,7.85416666667
3,9.72608695652
4,11.1100917431
5,11.912037037
6,11.0443548387
7,8.30088495575
8,8.8
9,8.36226415094
10,9.39768339768
11,7.91481481481
12,3.92857142857
13,0.854961832061
14,2.11481481481
15,6.27857142857
16,9.79545454545
17,9.875
18,5.53703703704
19,6.52830188679
20,10.9141791045
21,10.2875816993
22,0.719101123596
23,0.273648648649
24,6.22169811321
25,7.36324786325
26,2.28333333333
27,5.64137931034
28,5.04074074074
29,2.80416666667
30,2.06779661017
31,0.875
32,2.62676056338
33,2.69230769231
34,7.395
35,2.67924528302
36,1.24666666667
37,6.12903225806
38,-2.33823529412
39,-0.25
40,2.8
41,-1.96681415929
42,16.9024390244
43,5.05882352941
44,5.98717948718
45,-0.0862068965517
46,6.96153846154
47,3.53125
48,6.68181818182
49,3.65277777778
50,1.80555555556
