ward,precip
1,-1.7
2,5.26666666667
3,5.18041237113
4,2.14925373134
5,1.08695652174
6,2.43975903614
7,3.0
8,2.48901098901
9,-0.633136094675
10,-2.99468085106
11,0.642857142857
12,-1.5
13,-2.66315789474
14,-3.34126984127
15,3.51
16,5.52173913043
17,0.936781609195
18,-0.616477272727
19,1.08793969849
20,4.33185840708
21,2.6
22,-0.0333333333333
23,-2.79824561404
24,1.13846153846
25,1.91911764706
26,-2.21052631579
27,0.425925925926
28,0.444444444444
29,1.18493150685
30,-2.86666666667
31,-3.03333333333
32,-1.77777777778
33,-0.928571428571
34,0.357142857143
35,0.461538461538
36,2.38636363636
37,2.73636363636
38,-2.5
39,2.0253164557
40,2.81481481481
41,-2.25505050505
42,7.525
43,2.76315789474
44,1.625
45,-1.80555555556
46,-3.22222222222
47,-1.2037037037
48,4.14705882353
49,0.1875
50,1.33333333333
