ward,precip
1,6.58333333333
2,8.25609756098
3,9.7264957265
4,9.59633027523
5,11.6666666667
6,12.872
7,10.4698275862
8,10.3144654088
9,10.4194756554
10,11.3754826255
11,7.86296296296
12,4.42342342342
13,1.70740740741
14,2.77210884354
15,5.7323943662
16,9.23853211009
17,11.056
18,5.12100456621
19,6.35632183908
20,11.7276119403
21,10.7175324675
22,4.96296296296
23,1.29813664596
24,7.32710280374
25,8.99130434783
26,5.11666666667
27,7.7880794702
28,8.67938931298
29,4.625
30,1.22222222222
31,5.79838709677
32,6.72
33,5.0
34,8.67412935323
35,4.39795918367
36,0.873417721519
37,9.05789473684
38,-0.661764705882
39,1.68702290076
40,4.60273972603
41,-1.84671532847
42,16.8529411765
43,7.65094339623
44,8.375
45,1.625
46,7.82142857143
47,6.54109589041
48,6.63235294118
49,8.91891891892
50,4.984375
