ward,precip
1,3.5
2,5.97826086957
3,4.72727272727
4,5.36448598131
5,9.1067961165
6,4.33913043478
7,6.91228070175
8,4.27884615385
9,4.80576923077
10,2.35833333333
11,3.65789473684
12,3.71818181818
13,2.45185185185
14,1.46575342466
15,-0.16935483871
16,5.22169811321
17,3.92916666667
18,6.32420091324
19,6.01140684411
20,5.22440944882
21,5.91
22,3.87254901961
23,3.79310344828
24,5.18095238095
25,7.155
26,4.59482758621
27,5.48355263158
28,7.86090225564
29,6.02459016393
30,7.5546875
31,5.0
32,3.52884615385
33,2.91836734694
34,4.29274611399
35,6.07446808511
36,7.88961038961
37,9.0376344086
38,4.31164383562
39,4.31666666667
40,4.21875
41,3.52948717949
42,10.9591836735
43,4.4625
44,7.34615384615
45,4.44339622642
46,3.23333333333
47,3.12096774194
48,2.87931034483
49,7.45652173913
50,4.35106382979
