ward,precip
1,-3.575
2,-1.13461538462
3,-2.27419354839
4,-0.291139240506
5,-1.82608695652
6,-4.76595744681
7,-3.56349206349
8,-2.97023809524
9,-3.08860759494
10,-2.42296072508
11,-3.735
12,-4.58510638298
13,-5.18367346939
14,-4.17537313433
15,-4.06603773585
16,-3.98295454545
17,-4.89024390244
18,-4.534375
19,-3.69230769231
20,-2.6914893617
21,-5.31884057971
22,-2.73958333333
23,-4.33666666667
24,-5.15
25,-3.4
26,-5.5
27,-3.71052631579
28,-3.64473684211
29,-4.6625
30,-3.48333333333
31,-3.60869565217
32,-3.05
33,-5.25
34,-4.38636363636
35,-4.25
36,-3.46511627907
37,-3.9375
38,-4.08
39,-3.84090909091
40,-3.08823529412
41,-3.12173913043
42,9.53947368421
43,-1.4
44,1.175
45,-3.02272727273
46,-2.57142857143
47,-3.66666666667
48,-1.91666666667
49,-2.5
50,-1.72222222222
