ward,precip
1,1.61627906977
2,3.25
3,-1.54705882353
4,1.74747474747
5,1.7619047619
6,-2.3064516129
7,1.18452380952
8,-1.04
9,-2.7106741573
10,-3.1684981685
11,-4.35975609756
12,-4.10576923077
13,-5.51937984496
14,-4.875
15,-4.64130434783
16,-0.118811881188
17,-3.0619047619
18,-4.01832460733
19,-3.55274261603
20,0.291666666667
21,-4.15503875969
22,-4.41463414634
23,-5.36392405063
24,-2.88607594937
25,-3.4435483871
26,-1.05102040816
27,0.905172413793
28,0.705128205128
29,-1.48701298701
30,-0.967741935484
31,-3.3431372549
32,4.9406779661
33,0.784090909091
34,-4.69047619048
35,2.2
36,-4.35714285714
37,-0.326923076923
38,-4.76
39,-2.91860465116
40,-1.66666666667
41,-3.48134328358
42,9.66279069767
43,2.32978723404
44,2.23333333333
45,-1.78571428571
46,1.48333333333
47,0.318181818182
48,-0.166666666667
49,-0.638888888889
50,-2.03571428571
