ward,precip
1,5.1484375
2,5.75609756098
3,4.61904761905
4,7.66990291262
5,11.1428571429
6,4.4188034188
7,4.66504854369
8,4.50684931507
9,6.43726235741
10,4.16596194503
11,2.36178861789
12,1.06315789474
13,-3.31147540984
14,-2.02173913043
15,0.444444444444
16,1.96788990826
17,4.06666666667
18,2.14492753623
19,8.50190114068
20,5.49242424242
21,4.82
22,0.67
23,-3.36163522013
24,4.26237623762
25,4.77040816327
26,5.19491525424
27,6.02380952381
28,4.91015625
29,1.45798319328
30,4.33076923077
31,3.34905660377
32,5.29545454545
33,3.36
34,5.49492385787
35,4.0462962963
36,1.56756756757
37,1.03703703704
38,-0.168032786885
39,0.89406779661
40,4.70491803279
41,-1.50487012987
42,11.0833333333
43,6.55208333333
44,7.775
45,0.819277108434
46,2.12857142857
47,3.06349206349
48,7.546875
49,0.448275862069
50,3.28813559322
