ward,precip
1,7.71929824561
2,8.22222222222
3,2.8125
4,5.18686868687
5,9.16666666667
6,5.67672413793
7,1.72580645161
8,6.04304635762
9,5.50984251969
10,2.97071583514
11,-0.151376146789
12,1.10606060606
13,4.50362318841
14,0.804964539007
15,1.70833333333
16,6.81651376147
17,7.82926829268
18,5.37045454545
19,6.37984496124
20,4.67338709677
21,6.45666666667
22,1.47685185185
23,1.5534591195
24,3.69711538462
25,2.83181818182
26,8.71186440678
27,8.4238410596
28,4.92692307692
29,3.33333333333
30,5.32075471698
31,7.36290322581
32,5.26515151515
33,1.82291666667
34,4.12841530055
35,4.06976744186
36,7.77160493827
37,3.43209876543
38,2.81081081081
39,6.00877192982
40,1.51315789474
41,1.68929503916
42,12.1
43,1.37209302326
44,3.63043478261
45,1.85
46,3.78787878788
47,3.27966101695
48,4.24
49,1.5625
50,1.47916666667
