ward,precip
1,0.54
2,5.27941176471
3,4.52
4,5.28571428571
5,2.44642857143
6,1.18461538462
7,2.015625
8,2.51538461538
9,-2.52941176471
10,-3.10169491525
11,1.475
12,1.25
13,-3.71495327103
14,-3.22881355932
15,-0.815217391304
16,3.25274725275
17,3.20224719101
18,-0.783783783784
19,-5.19902912621
20,-1.03125
21,-1.6
22,-0.484375
23,-5.13095238095
24,0.648648648649
25,1.47619047619
26,0.265625
27,0.745762711864
28,3.90410958904
29,3.53157894737
30,2.53846153846
31,1.57894736842
32,1.72222222222
33,0.03125
34,-3.3046875
35,0.342105263158
36,2.94
37,-0.305555555556
38,-1.87179487179
39,-2.0
40,0.111111111111
41,-0.484962406015
42,10.0833333333
43,5.36363636364
44,-3.78947368421
45,-1.49090909091
46,0.136363636364
47,1.8125
48,0.0
49,0.375
50,4.08928571429
