ward,precip
1,-1.48275862069
2,4.86363636364
3,2.73611111111
4,3.25
5,1.68421052632
6,0.595238095238
7,-0.966666666667
8,1.94
9,0.735
10,0.294117647059
11,-0.230769230769
12,-0.233333333333
13,-3.42857142857
14,-2.72330097087
15,-1.11627906977
16,0.76875
17,2.38571428571
18,-0.990322580645
19,-1.38235294118
20,1.05555555556
21,0.513157894737
22,0.601851851852
23,-4.98
24,-1.29268292683
25,-0.744444444444
26,3.0
27,1.04761904762
28,4.89772727273
29,-0.404761904762
30,-0.4
31,0.166666666667
32,-0.782608695652
33,0.657142857143
34,-3.21084337349
35,-0.8
36,1.44736842105
37,3.31428571429
38,-3.0
39,1.96202531646
40,4.77272727273
41,-3.22764227642
42,10.0595238095
43,2.37931034483
44,3.58333333333
45,-2.39655172414
46,-2.5
47,0.5
48,-0.961538461538
49,2.16666666667
50,5.91304347826
