ward,precip
1,7.36507936508
2,7.66279069767
3,11.4655172414
4,12.5545454545
5,13.6388888889
6,14.2845528455
7,12.8114035088
8,13.6552795031
9,12.5037174721
10,12.7894230769
11,8.65441176471
12,6.18518518519
13,2.8006993007
14,2.3277027027
15,8.60273972603
16,10.5917431193
17,11.492
18,8.5134529148
19,10.4109848485
20,12.1417910448
21,13.7564935065
22,4.78260869565
23,1.81366459627
24,9.66363636364
25,10.5905172414
26,10.1111111111
27,8.80392156863
28,9.94852941176
29,8.62109375
30,6.69402985075
31,9.62903225806
32,6.21917808219
33,7.28947368421
34,11.9029850746
35,8.69230769231
36,5.29518072289
37,10.0489130435
38,1.42580645161
39,5.22727272727
40,8.27272727273
41,-0.864265927978
42,12.7833333333
43,7.25
44,8.65853658537
45,5.18095238095
46,9.73170731707
47,9.67808219178
48,7.72727272727
49,8.55405405405
50,7.9453125
