ward,precip
1,2.61290322581
2,1.32142857143
3,2.93820224719
4,5.59036144578
5,5.06338028169
6,3.285
7,0.621621621622
8,0.71186440678
9,-0.312903225806
10,-0.266666666667
11,-1.32075471698
12,-0.25625
13,-2.18055555556
14,-0.995535714286
15,4.99180327869
16,6.16826923077
17,3.30092592593
18,-0.0149253731343
19,-0.818181818182
20,2.15882352941
21,-0.760416666667
22,-0.5
23,-1.51265822785
24,1.48051948052
25,0.163636363636
26,1.325
27,0.00735294117647
28,0.469135802469
29,-0.238095238095
30,-3.27777777778
31,-0.466666666667
32,-2.72727272727
33,-2.80555555556
34,-2.60169491525
35,0.25
36,-3.75
37,-0.923076923077
38,-1.50735294118
39,-0.375
40,0.3125
41,-3.48780487805
42,7.69230769231
43,0.714285714286
44,-1.27272727273
45,-3.18604651163
46,3.2
47,-2.19230769231
48,3.58333333333
49,-1.75
50,0.0
