ward,precip
1,3.65254237288
2,8.25609756098
3,4.93867924528
4,8.67619047619
5,7.42307692308
6,4.10869565217
7,4.40291262136
8,4.31333333333
9,5.60606060606
10,2.48625792812
11,2.5325203252
12,7.32894736842
13,3.10507246377
14,0.232876712329
15,0.971428571429
16,5.52403846154
17,7.216
18,3.59722222222
19,4.41769547325
20,6.588
21,2.52364864865
22,4.86818181818
23,2.16374269006
24,5.5619047619
25,5.578125
26,2.20909090909
27,4.8
28,3.976
29,4.74152542373
30,2.796875
31,3.56557377049
32,5.41780821918
33,2.20754716981
34,4.16052631579
35,4.46296296296
36,1.64788732394
37,1.2602739726
38,2.53947368421
39,5.4776119403
40,8.265625
41,2.95652173913
42,10.1403508772
43,4.58974358974
44,7.60975609756
45,3.66279069767
46,1.15277777778
47,5.85714285714
48,9.18333333333
49,5.40384615385
50,1.1847826087
