ward,precip
1,0.847457627119
2,5.84146341463
3,1.03603603604
4,3.76960784314
5,2.56310679612
6,0.256302521008
7,2.49541284404
8,1.92715231788
9,1.272
10,2.49288617886
11,0.669421487603
12,0.0765765765766
13,0.0979020979021
14,1.12
15,0.269230769231
16,1.15420560748
17,1.0
18,-0.0448113207547
19,0.766932270916
20,3.22222222222
21,0.149305555556
22,-1.55882352941
23,-0.69476744186
24,1.03
25,1.5585106383
26,0.153846153846
27,1.23684210526
28,1.34920634921
29,2.36475409836
30,3.40322580645
31,0.847457627119
32,3.61428571429
33,5.07894736842
34,1.38717948718
35,2.71428571429
36,1.625
37,2.10752688172
38,3.05666666667
39,4.20075757576
40,3.77205882353
41,3.56004618938
42,16.5344827586
43,3.82
44,3.77142857143
45,3.08
46,2.44736842105
47,3.0
48,1.21666666667
49,6.72222222222
50,4.05737704918
