ward,precip
1,-0.0238095238095
2,3.19117647059
3,2.48130841121
4,1.09574468085
5,1.37244897959
6,1.89655172414
7,0.855
8,0.0805369127517
9,1.40769230769
10,3.90457256461
11,-0.118181818182
12,-2.58333333333
13,-3.01801801802
14,-3.0523255814
15,-1.91666666667
16,0.267676767677
17,-0.2
18,-1.35
19,-0.140692640693
20,1.41532258065
21,0.48275862069
22,-2.16666666667
23,-4.25390625
24,-1.8904109589
25,1.06172839506
26,-2.02777777778
27,0.027027027027
28,-1.55494505495
29,-1.96527777778
30,-3.0625
31,-1.36486486486
32,-3.03225806452
33,-1.84375
34,-0.939473684211
35,2.08333333333
36,-2.84090909091
37,-1.38095238095
38,-3.02325581395
39,-0.375
40,-2.12
41,-3.18907563025
42,17.26
43,1.68292682927
44,0.136363636364
45,0.157894736842
46,3.09615384615
47,-1.72727272727
48,-2.16666666667
49,0.0333333333333
50,-2.625
