ward,precip
1,1.80769230769
2,1.94444444444
3,7.63913043478
4,3.56194690265
5,8.30373831776
6,11.6074380165
7,3.68918918919
8,3.65806451613
9,11.4412878788
10,5.69504950495
11,3.84645669291
12,10.025210084
13,3.95517241379
14,3.76114649682
15,8.47183098592
16,13.6146788991
17,10.2154471545
18,6.90783410138
19,13.0301886792
20,9.71212121212
21,7.25641025641
22,8.03947368421
23,4.86740331492
24,9.96698113208
25,7.52173913043
26,6.675
27,6.23154362416
28,10.8079710145
29,3.78294573643
30,3.31884057971
31,2.90322580645
32,0.369863013699
33,3.51785714286
34,15.1567164179
35,5.43137254902
36,0.29375
37,9.07608695652
38,-2.22839506173
39,1.10074626866
40,-1.54794520548
41,-0.466183574879
42,8.75471698113
43,-5.5
44,-0.142857142857
45,-1.24528301887
46,-4.6375
47,-0.253623188406
48,-2.1875
49,-8.625
50,-3.30769230769
