ward,precip
1,1.53125
2,0.576923076923
3,3.9435483871
4,3.92857142857
5,2.0
6,-0.18085106383
7,-3.34375
8,-5.5
9,-3.85869565217
10,-2.85416666667
11,-3.10869565217
12,-1.96428571429
13,-4.35507246377
14,-4.5
15,0.161290322581
16,0.561111111111
17,-1.4347826087
18,-0.941717791411
19,-4.51754385965
20,-1.45454545455
21,-4.58695652174
22,-1.7
23,-3.3630952381
24,-5.33333333333
25,-2.5
26,-0.979166666667
27,1.64814814815
28,2.17721518987
29,0.817567567568
30,-4.05
31,0.388888888889
32,3.65
33,-1.4375
34,-2.76086956522
35,4.2380952381
36,-0.557142857143
37,0.918604651163
38,-1.31
39,-0.414285714286
40,-1.5
41,-1.79090909091
42,4.81818181818
43,-1.24137931034
44,0.733333333333
45,-0.704918032787
46,2.32142857143
47,3.27027027027
48,-2.25
49,0.0
50,-2.9
