ward,precip
1,8.25
2,7.91489361702
3,7.48230088496
4,8.74324324324
5,8.61682242991
6,7.08536585366
7,9.09210526316
8,8.28881987578
9,6.98880597015
10,7.93520309478
11,7.06985294118
12,8.48728813559
13,9.24662162162
14,8.371875
15,8.34507042254
16,8.26605504587
17,7.192
18,8.97747747748
19,8.60416666667
20,7.71268656716
21,8.55194805195
22,10.2179487179
23,8.78770949721
24,8.85514018692
25,7.79824561404
26,7.66666666667
27,7.63311688312
28,7.46323529412
29,9.95384615385
30,9.60294117647
31,8.1796875
32,7.78666666667
33,9.8275862069
34,8.5075
35,8.12037037037
36,9.1130952381
37,8.6329787234
38,8.60429447853
39,9.27586206897
40,9.17763157895
41,8.55654101996
42,14.1862745098
43,8.83653846154
44,9.70238095238
45,9.23423423423
46,9.67073170732
47,8.96527777778
48,12.375
49,10.0
50,8.421875
