ward,precip
1,3.10526315789
2,6.28723404255
3,5.29126213592
4,9.96226415094
5,7.48076923077
6,8.20901639344
7,4.31862745098
8,6.43333333333
9,2.732421875
10,2.9
11,5.59274193548
12,2.13725490196
13,0.819852941176
14,2.05479452055
15,6.5625
16,5.46728971963
17,3.99206349206
18,1.62990196078
19,4.18273092369
20,3.95384615385
21,2.71724137931
22,4.07522123894
23,1.66863905325
24,5.65048543689
25,3.945
26,2.93859649123
27,3.85537190083
28,3.83739837398
29,1.87179487179
30,2.64925373134
31,3.5775862069
32,4.26515151515
33,2.30357142857
34,3.57142857143
35,4.06382978723
36,0.235714285714
37,3.80813953488
38,0.226923076923
39,3.0597826087
40,6.62903225806
41,0.197674418605
42,12.1666666667
43,3.54761904762
44,3.23684210526
45,2.89583333333
46,1.425
47,3.53488372093
48,8.07575757576
49,7.9375
50,4.27358490566
