ward,precip
1,-2.88461538462
2,-0.6
3,-1.75625
4,1.21917808219
5,1.35185185185
6,-3.82954545455
7,-1.92063492063
8,-1.94915254237
9,-2.73188405797
10,-1.61204819277
11,-2.49253731343
12,-3.5703125
13,-5.48387096774
14,-5.60144927536
15,-4.89795918367
16,-3.55789473684
17,-4.13829787234
18,-2.9156626506
19,-3.65789473684
20,-3.58108108108
21,-3.91145833333
22,-3.265625
23,-5.9606741573
24,-2.30769230769
25,-0.878048780488
26,-3.9
27,0.204545454545
28,-3.575
29,-4.94230769231
30,-2.70588235294
31,-4.75
32,-2.64285714286
33,-2.75
34,-3.29881656805
35,5.06666666667
36,-3.43333333333
37,-4.16666666667
38,-4.57692307692
39,-1.34615384615
40,-1.95833333333
41,-3.25378787879
42,13.7619047619
43,0.0689655172414
44,0.138888888889
45,1.11627906977
46,-1.5
47,-0.0833333333333
48,-1.58333333333
49,-1.16666666667
50,-3.64285714286
