ward,precip
1,4.234375
2,6.33720930233
3,4.38053097345
4,6.55803571429
5,7.41203703704
6,4.20512820513
7,6.50442477876
8,4.84076433121
9,3.47480620155
10,5.78415841584
11,3.82421875
12,4.03947368421
13,3.67708333333
14,4.39743589744
15,3.84558823529
16,3.78846153846
17,4.01639344262
18,3.38888888889
19,4.396
20,4.23880597015
21,3.98322147651
22,3.91743119266
23,3.80898876404
24,2.1568627451
25,4.19642857143
26,5.45833333333
27,3.52127659574
28,3.10465116279
29,3.86046511628
30,5.41538461538
31,5.37903225806
32,3.48591549296
33,5.81896551724
34,4.0
35,5.65957446809
36,5.88823529412
37,4.23595505618
38,6.91717791411
39,7.26408450704
40,6.19594594595
41,6.47716894977
42,14.5666666667
43,5.46078431373
44,4.8125
45,6.08737864078
46,6.97435897436
47,5.33333333333
48,4.07575757576
49,6.20833333333
50,6.328125
