ward,precip
1,1.0
2,1.83333333333
3,2.35294117647
4,4.14383561644
5,0.864406779661
6,1.50704225352
7,-0.383333333333
8,3.85964912281
9,-2.47131147541
10,-1.23214285714
11,1.4375
12,1.21621621622
13,-1.46428571429
14,-0.882882882883
15,4.70689655172
16,3.85975609756
17,1.02083333333
18,2.35227272727
19,-0.44930875576
20,2.27368421053
21,2.46402877698
22,-0.544943820225
23,-3.73076923077
24,-2.91095890411
25,-0.756097560976
26,0.0238095238095
27,1.78761061947
28,-0.173611111111
29,-2.73958333333
30,-1.59090909091
31,-0.775
32,2.73684210526
33,2.05434782609
34,-3.13596491228
35,0.5
36,0.346153846154
37,0.971428571429
38,-2.15476190476
39,0.935714285714
40,1.66129032258
41,-1.50301204819
42,7.91463414634
43,3.1
44,-1.16666666667
45,-3.40476190476
46,4.59090909091
47,2.21052631579
48,1.78260869565
49,3.41666666667
50,2.76470588235
