ward,precip
1,2.20833333333
2,5.40476190476
3,4.02252252252
4,4.87037037037
5,6.62019230769
6,1.875
7,5.08181818182
8,4.6
9,3.37890625
10,4.10327198364
11,4.35546875
12,1.43243243243
13,1.95804195804
14,2.40131578947
15,3.23134328358
16,2.99528301887
17,2.65416666667
18,2.87440758294
19,3.55078125
20,4.80708661417
21,2.97569444444
22,2.90178571429
23,1.76149425287
24,2.92857142857
25,2.75714285714
26,3.49137931034
27,3.24305555556
28,4.29457364341
29,5.30078125
30,4.40151515152
31,3.96875
32,3.64383561644
33,4.44736842105
34,2.61436170213
35,5.47058823529
36,6.70625
37,3.37912087912
38,6.02160493827
39,6.61267605634
40,6.56666666667
41,5.60273972603
42,13.8472222222
43,4.58823529412
44,4.86904761905
45,4.9380952381
46,3.94736842105
47,4.19565217391
48,6.01515151515
49,5.34285714286
50,5.61290322581
