ward,precip
1,7.71875
2,7.77173913043
3,5.90909090909
4,7.4375
5,8.77102803738
6,6.79268292683
7,7.75
8,8.04347826087
9,8.1992481203
10,7.5126459144
11,6.00746268657
12,7.4125
13,9.18835616438
14,7.47151898734
15,8.16666666667
16,7.04054054054
17,8.73015873016
18,7.99321266968
19,8.40943396226
20,7.66666666667
21,7.40522875817
22,7.52542372881
23,8.12154696133
24,8.23853211009
25,7.50438596491
26,8.30327868852
27,7.59415584416
28,7.0
29,7.2984496124
30,8.50746268657
31,8.98461538462
32,8.38815789474
33,9.4298245614
34,7.89800995025
35,7.04545454545
36,7.25
37,8.04736842105
38,8.9578313253
39,9.10069444444
40,10.1493506494
41,8.54444444444
42,12.7788461538
43,8.07407407407
44,7.57317073171
45,8.37614678899
46,9.725
47,9.34246575342
48,11.3181818182
49,11.1111111111
50,11.2538461538
