ward,precip
1,4.49056603774
2,7.32051282051
3,3.99038461538
4,7.16176470588
5,9.84134615385
6,3.41101694915
7,2.90099009901
8,4.57843137255
9,5.39615384615
10,4.27457264957
11,3.05462184874
12,2.63302752294
13,3.1484375
14,0.353846153846
15,2.76865671642
16,4.45145631068
17,2.92735042735
18,6.32339449541
19,5.49034749035
20,5.07627118644
21,7.90584415584
22,6.70093457944
23,2.33431952663
24,5.9603960396
25,5.08898305085
26,8.49180327869
27,6.3255033557
28,6.89097744361
29,5.98046875
30,3.69841269841
31,8.62295081967
32,5.22222222222
33,2.70408163265
34,5.96153846154
35,4.52884615385
36,3.91139240506
37,6.86956521739
38,4.69333333333
39,5.8984375
40,3.28333333333
41,3.97374701671
42,11.21
43,6.08108108108
44,5.61290322581
45,7.085
46,2.11538461538
47,4.70161290323
48,6.11666666667
49,0.782608695652
50,2.2
