ward,precip
1,4.18867924528
2,9.36170212766
3,6.0297029703
4,8.52830188679
5,9.70754716981
6,6.75630252101
7,5.17142857143
8,5.55673758865
9,-1.26406926407
10,-1.05889724311
11,-0.130841121495
12,-1.0
13,-2.52941176471
14,-3.65693430657
15,0.561538461538
16,3.93434343434
17,2.5
18,-2.1038647343
19,-0.367886178862
20,6.3046875
21,2.90845070423
22,-2.07766990291
23,-3.98397435897
24,0.201149425287
25,1.1067961165
26,2.68181818182
27,5.18217054264
28,1.9958677686
29,3.56132075472
30,-0.212765957447
31,0.5
32,2.67272727273
33,1.96739130435
34,-2.39095744681
35,1.69791666667
36,-1.4387755102
37,1.47023809524
38,-3.0619047619
39,-0.579710144928
40,-1.47826086957
41,-3.75520833333
42,11.1666666667
43,7.38043478261
44,2.74285714286
45,0.462264150943
46,4.31034482759
47,2.2578125
48,4.08695652174
49,-0.333333333333
50,-0.693548387097
