ward,precip
1,4.24590163934
2,5.5
3,4.75454545455
4,7.99090909091
5,8.89814814815
6,7.04545454545
7,5.43181818182
8,7.07371794872
9,4.07421875
10,1.94029850746
11,2.55511811024
12,3.3
13,-1.65714285714
14,-0.107382550336
15,3.0447761194
16,4.4375
17,5.18253968254
18,3.1267281106
19,6.54117647059
20,8.31297709924
21,4.51324503311
22,3.02232142857
23,-2.84117647059
24,3.29611650485
25,3.28640776699
26,3.07894736842
27,5.19718309859
28,2.61538461538
29,3.37083333333
30,2.78070175439
31,3.475
32,5.63709677419
33,7.36206896552
34,5.28461538462
35,4.98979591837
36,0.356164383562
37,2.91379310345
38,-1.88405797101
39,-0.630841121495
40,3.08461538462
41,-2.69731800766
42,12.0272727273
43,6.86458333333
44,4.09459459459
45,-0.106060606061
46,1.98571428571
47,6.05384615385
48,3.90909090909
49,0.434782608696
50,1.40625
