ward,precip
1,4.53225806452
2,7.70454545455
3,5.39380530973
4,9.12272727273
5,8.62019230769
6,5.2125
7,4.9953271028
8,4.97586206897
9,6.3174904943
10,2.83713692946
11,1.58333333333
12,2.01376146789
13,-3.4375
14,-1.29347826087
15,3.18656716418
16,3.25757575758
17,0.7
18,-1.15330188679
19,3.3967611336
20,8.33461538462
21,2.71180555556
22,1.25925925926
23,-1.94817073171
24,4.96601941748
25,5.31415929204
26,5.16949152542
27,4.57971014493
28,1.4837398374
29,-0.0504201680672
30,4.1171875
31,1.63392857143
32,2.36567164179
33,1.56730769231
34,6.31081081081
35,3.83333333333
36,2.49350649351
37,-0.43023255814
38,-0.345794392523
39,-0.197916666667
40,4.44615384615
41,-2.11111111111
42,10.0283018868
43,7.8679245283
44,1.53125
45,1.65625
46,2.89285714286
47,8.73076923077
48,7.39393939394
49,0.68
50,2.81818181818
