ward,precip
1,-2.63461538462
2,2.73076923077
3,-1.57142857143
4,0.302325581395
5,1.97826086957
6,-1.32
7,-0.360465116279
8,-1.66917293233
9,-1.10515021459
10,0.496801705757
11,-1.35638297872
12,-2.19852941176
13,-3.62105263158
14,-4.65625
15,-3.79347826087
16,-1.16470588235
17,-1.98529411765
18,-2.89735099338
19,-1.54411764706
20,-0.115384615385
21,-2.74122807018
22,-4.80681818182
23,-4.45982142857
24,-0.771929824561
25,-0.584269662921
26,-2.02631578947
27,0.345454545455
28,0.206349206349
29,-5.15217391304
30,-4.35294117647
31,-4.37837837838
32,1.90540540541
33,3.77272727273
34,-1.92696629213
35,-0.911764705882
36,-3.82692307692
37,-3.2
38,-4.0
39,-0.622448979592
40,0.962962962963
41,-1.79881656805
42,21.35
43,0.318181818182
44,-2.6
45,0.28
46,-2.23684210526
47,-2.15909090909
48,2.0
49,-3.4
50,1.26666666667
