ward,precip
1,1.75
2,5.36538461538
3,-0.0555555555556
4,3.95569620253
5,6.6369047619
6,8.23958333333
7,3.07236842105
8,3.94090909091
9,-0.716374269006
10,-1.40816326531
11,-0.231481481481
12,-0.387096774194
13,0.588
14,0.854330708661
15,-1.5625
16,1.03448275862
17,7.34033613445
18,2.49157303371
19,0.252403846154
20,2.39732142857
21,-0.299019607843
22,0.302469135802
23,0.0
24,-1.7
25,4.23026315789
26,0.925925925926
27,0.0615384615385
28,-0.934782608696
29,-2.10465116279
30,-1.32
31,-5.0625
32,2.10185185185
33,1.96153846154
34,0.0724637681159
35,1.04166666667
36,-3.71666666667
37,-2.79411764706
38,-4.22033898305
39,0.925287356322
40,-0.692307692308
41,-2.72040816327
42,12.1170212766
43,0.681818181818
44,2.61764705882
45,-1.35714285714
46,4.45454545455
47,2.7
48,4.66666666667
49,11.5666666667
50,-0.730769230769
