ward,precip
1,7.50769230769
2,10.170212766
3,13.1767241379
4,14.5491071429
5,15.8287037037
6,13.7581967213
7,15.1535087719
8,13.5372670807
9,13.7788104089
10,16.08477842
11,10.0259259259
12,7.00854700855
13,8.57534246575
14,4.39032258065
15,6.5
16,10.7407407407
17,11.688976378
18,6.47706422018
19,8.88314176245
20,14.6444444444
21,11.3538961039
22,5.30088495575
23,6.08238636364
24,9.61574074074
25,10.9391304348
26,10.0409836066
27,9.82679738562
28,10.828358209
29,7.81007751938
30,5.01538461538
31,7.765625
32,7.59459459459
33,7.56140350877
34,11.355721393
35,7.91509433962
36,4.46341463415
37,8.71195652174
38,3.15625
39,6.36551724138
40,10.0844155844
41,0.148058252427
42,18.3829787234
43,10.0471698113
44,9.61904761905
45,6.32242990654
46,9.525
47,9.29452054795
48,7.58823529412
49,10.8108108108
50,8.5625
