ward,precip
1,3.3
2,4.58888888889
3,4.13265306122
4,6.0
5,7.90476190476
6,3.97826086957
7,6.66203703704
8,4.29605263158
9,4.9297188755
10,2.50741525424
11,1.2264957265
12,3.2027027027
13,0.960431654676
14,-0.944078947368
15,3.11194029851
16,4.75700934579
17,2.28205128205
18,4.78863636364
19,3.79803921569
20,4.4765625
21,4.10472972973
22,0.4
23,1.19345238095
24,3.9702970297
25,0.458823529412
26,3.66363636364
27,5.06870229008
28,5.26229508197
29,1.89754098361
30,-0.245098039216
31,0.116666666667
32,3.10169491525
33,4.84745762712
34,3.20810810811
35,2.41860465116
36,2.88405797101
37,0.689655172414
38,-0.0362903225806
39,0.415841584158
40,4.63636363636
41,-1.20141342756
42,15.43
43,0.875
44,8.70731707317
45,0.558823529412
46,2.25862068966
47,4.68253968254
48,3.29166666667
49,2.82857142857
50,1.92553191489
