ward,precip
1,1.21052631579
2,7.86904761905
3,0.758426966292
4,6.00490196078
5,6.16504854369
6,1.81944444444
7,2.05729166667
8,2.72262773723
9,-2.40170940171
10,-1.77700831025
11,-2.33163265306
12,-1.38202247191
13,-5.03100775194
14,-3.65833333333
15,1.99180327869
16,2.795
17,-2.21171171171
18,-2.34223300971
19,-2.482
20,2.66129032258
21,-0.0743243243243
22,-4.39189189189
23,-5.23026315789
24,-0.0602409638554
25,-0.939393939394
26,1.67391304348
27,1.74409448819
28,-0.718181818182
29,0.0921052631579
30,-0.118421052632
31,0.561224489796
32,3.01538461538
33,2.45744680851
34,-2.83519553073
35,2.39361702128
36,-1.39361702128
37,-0.583333333333
38,-4.68367346939
39,-0.356060606061
40,0.0166666666667
41,-3.55755395683
42,13.0102040816
43,3.60869565217
44,1.10344827586
45,-0.966666666667
46,1.95
47,2.0625
48,-0.642857142857
49,-1.96153846154
50,-2.5
