ward,precip
1,-2.44444444444
2,-0.220588235294
3,-2.3
4,-1.0988372093
5,-2.49333333333
6,-3.23333333333
7,-3.19298245614
8,-2.31318681319
9,-3.80285714286
10,-3.63804713805
11,-4.27160493827
12,-4.83695652174
13,-5.71759259259
14,-5.3119266055
15,-4.5487804878
16,-3.42168674699
17,-4.13366336634
18,-4.53045685279
19,-4.55813953488
20,-2.75480769231
21,-5.27227722772
22,-6.01666666667
23,-5.3345323741
24,-3.25
25,-3.51960784314
26,-2.51388888889
27,-0.232876712329
28,-2.76724137931
29,-4.02380952381
30,-3.92857142857
31,-2.78260869565
32,-1.04054054054
33,1.46153846154
34,-4.24782608696
35,-0.270833333333
36,-4.19565217391
37,-4.75
38,-4.65714285714
39,0.162162162162
40,-2.96428571429
41,-3.356
42,10.04
43,-0.163043478261
44,-3.36842105263
45,-3.55769230769
46,-0.0625
47,2.03333333333
48,-1.6
49,-2.25
50,-1.32352941176
