ward,precip
1,-4.59090909091
2,3.69444444444
3,-0.632978723404
4,2.34246575342
5,0.331395348837
6,-3.94444444444
7,-3.01960784314
8,-2.87209302326
9,-2.48918918919
10,-1.66534391534
11,-2.78571428571
12,-3.47435897436
13,-5.095
14,-5.29310344828
15,-3.71739130435
16,-3.23684210526
17,-3.57303370787
18,-4.5
19,-3.96359223301
20,-1.30660377358
21,-4.97777777778
22,-3.60810810811
23,-5.5412371134
24,-4.78571428571
25,-2.05681818182
26,-2.85
27,-3.45
28,-3.04166666667
29,-3.81666666667
30,-2.31818181818
31,7.6
32,-3.39285714286
33,-1.42105263158
34,-3.64444444444
35,-4.66666666667
36,-4.6
37,-2.875
38,-3.175
39,-4.3
40,-2.57142857143
41,-2.25
42,17.55
43,1.16666666667
44,-1.25
45,-0.769230769231
46,-3.35714285714
47,1.25
48,-1.8
49,-2.83333333333
50,-5.125
