ward,precip
1,7.515625
2,6.13829787234
3,3.90707964602
4,6.26168224299
5,5.26470588235
6,5.76991150442
7,3.25
8,5.19871794872
9,4.05836575875
10,2.51581027668
11,5.64925373134
12,8.46186440678
13,8.19594594595
14,7.08333333333
15,7.44202898551
16,7.26339285714
17,6.75793650794
18,7.75113122172
19,6.14583333333
20,5.2969924812
21,4.77364864865
22,7.26271186441
23,7.84375
24,8.03271028037
25,6.33035714286
26,6.88888888889
27,7.27777777778
28,7.71268656716
29,8.46484375
30,8.16911764706
31,9.65384615385
32,7.06081081081
33,8.65254237288
34,5.17857142857
35,8.49038461538
36,9.63095238095
37,9.89473684211
38,9.71987951807
39,8.78275862069
40,8.17532467532
41,9.36302895323
42,11.6272727273
43,7.2641509434
44,4.7125
45,9.05909090909
46,7.01219512195
47,6.96575342466
48,8.01515151515
49,10.2702702703
50,9.3203125
